CustomerID,Recency,Frequency,Monetary,LastPurchaseDate,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
15740,50,1,154.88,2011-10-21,3,1,1,311,5,Promising
15743,17,4,775.96,2011-11-23,4,4,3,443,11,Loyal Customers
15744,78,1,34.8,2011-09-23,2,1,1,211,4,About to Sleep
15745,20,4,1094.59,2011-11-20,4,4,4,444,12,Champions
15746,135,1,196.88,2011-07-28,2,1,1,211,4,About to Sleep
15747,13,3,946.64,2011-11-27,5,3,4,534,12,Loyal Customers
15748,41,1,144.36,2011-10-30,3,1,1,311,5,Promising
15749,236,3,44534.3,2011-04-18,1,3,5,135,9,At Risk
15750,3,8,2463.05,2011-12-07,5,5,5,555,15,Champions
15752,40,7,2626.6,2011-10-31,3,5,5,355,13,Loyal Customers
15753,305,1,79.2,2011-02-08,1,1,1,111,3,Lost
15754,52,3,458.57,2011-10-19,3,3,2,332,8,Potential Loyalists
15755,11,6,2364.25,2011-11-29,5,5,5,555,15,Champions
15756,62,4,528.01,2011-10-09,3,4,3,343,10,Loyal Customers
15757,66,2,714.42,2011-10-05,3,3,3,333,9,Loyal Customers
15758,25,1,205.25,2011-11-15,4,2,1,421,7,Promising
15759,219,3,253.04,2011-05-05,1,3,2,132,6,Other
15762,66,2,583.75,2011-10-05,3,3,3,333,9,Loyal Customers
15763,32,2,1086.92,2011-11-08,4,3,4,434,11,Loyal Customers
15764,89,6,3279.97,2011-09-12,2,5,5,255,12,Can't Lose Them
15766,65,1,315.06,2011-10-06,3,2,2,322,7,Promising
15768,116,3,621.83,2011-08-16,2,4,3,243,9,At Risk
15769,8,26,56252.72,2011-12-02,5,5,5,555,15,Champions
15773,6,1,635.68,2011-12-04,5,2,3,523,10,Potential Loyalists
15774,69,1,270.8,2011-10-02,3,2,2,322,7,Promising
15775,246,1,104.9,2011-04-08,1,2,1,121,4,Hibernating
15776,134,1,241.62,2011-07-29,2,2,1,221,5,About to Sleep
15777,242,4,1047.11,2011-04-12,1,4,4,144,9,Can't Lose Them
15780,184,3,475.28,2011-06-09,1,4,2,142,7,Other
15781,26,3,345.46,2011-11-14,4,4,2,442,10,Potential Loyalists
15782,10,3,2614.74,2011-11-30,5,4,5,545,14,Champions
15783,11,1,246.3,2011-11-29,5,2,1,521,8,Promising
15785,33,5,2328.97,2011-11-07,4,4,5,445,13,Champions
15786,47,3,4919.0,2011-10-24,3,4,5,345,12,Loyal Customers
15787,27,3,933.26,2011-11-13,4,4,3,443,11,Loyal Customers
15789,359,1,351.3,2010-12-16,1,2,2,122,5,Hibernating
15790,11,1,218.75,2011-11-29,5,2,1,521,8,Promising
15791,44,2,1612.69,2011-10-27,3,3,4,334,10,Loyal Customers
15793,15,3,965.61,2011-11-25,4,4,4,444,12,Champions
15795,150,1,610.01,2011-07-13,2,2,3,223,7,Need Attention
15796,2,8,2708.61,2011-12-08,5,5,5,555,15,Champions
15797,114,4,2207.4,2011-08-18,2,4,5,245,11,Can't Lose Them
15799,76,3,884.14,2011-09-25,2,4,3,243,9,At Risk
15800,108,2,696.89,2011-08-24,2,3,3,233,8,Need Attention
15801,47,3,1063.95,2011-10-24,3,4,4,344,11,Loyal Customers
15802,143,1,451.42,2011-07-20,2,2,2,222,6,Need Attention
15803,52,1,415.82,2011-10-19,3,2,2,322,7,Promising
15804,1,13,4206.39,2011-12-09,5,5,5,555,15,Champions
15805,24,17,5488.18,2011-11-16,4,5,5,455,14,Champions
15806,47,3,784.58,2011-10-24,3,4,3,343,10,Loyal Customers
15807,51,3,903.9,2011-10-20,3,4,3,343,10,Loyal Customers
15808,307,4,3651.27,2011-02-06,1,4,5,145,10,Can't Lose Them
15809,37,5,515.77,2011-11-03,3,4,3,343,10,Loyal Customers
15810,79,4,1391.98,2011-09-22,2,4,4,244,10,Can't Lose Them
15811,23,6,2218.62,2011-11-17,4,5,5,455,14,Champions
15812,108,5,1801.14,2011-08-24,2,4,4,244,10,Can't Lose Them
15813,208,2,1303.91,2011-05-16,1,3,4,134,8,At Risk
15814,17,4,1945.33,2011-11-23,4,4,4,444,12,Champions
15815,64,5,2100.6,2011-10-07,3,4,5,345,12,Loyal Customers
15819,50,4,1905.45,2011-10-21,3,4,4,344,11,Loyal Customers
15820,320,1,206.98,2011-01-24,1,2,1,121,4,Hibernating
15821,45,2,570.96,2011-10-26,3,3,3,333,9,Loyal Customers
15822,4,2,885.47,2011-12-06,5,3,3,533,11,Loyal Customers
15823,373,1,15.0,2010-12-02,1,2,1,121,4,Hibernating
15825,173,1,532.94,2011-06-20,2,2,3,223,7,Need Attention
15826,57,3,1654.31,2011-10-14,3,4,4,344,11,Loyal Customers
15827,74,14,1836.09,2011-09-27,2,5,4,254,11,Can't Lose Them
15829,100,2,636.14,2011-09-01,2,3,3,233,8,Need Attention
15830,38,1,576.0,2011-11-02,3,2,3,323,8,Potential Loyalists
15831,59,3,794.64,2011-10-12,3,4,3,343,10,Loyal Customers
15832,255,1,836.79,2011-03-30,1,2,3,123,6,Other
15834,71,4,2225.15,2011-09-30,3,4,5,345,12,Loyal Customers
15835,45,4,954.09,2011-10-26,3,4,4,344,11,Loyal Customers
15836,51,1,137.37,2011-10-20,3,2,1,321,6,Promising
15837,65,1,391.98,2011-10-06,3,2,2,322,7,Promising
15838,12,19,33643.08,2011-11-28,5,5,5,555,15,Champions
15839,34,3,1048.49,2011-11-06,3,4,4,344,11,Loyal Customers
15840,59,2,355.56,2011-10-12,3,3,2,332,8,Potential Loyalists
15841,73,4,1224.06,2011-09-28,2,4,4,244,10,Can't Lose Them
15843,304,1,118.95,2011-02-09,1,2,1,121,4,Hibernating
15844,47,1,130.74,2011-10-24,3,2,1,321,6,Promising
15845,18,8,3711.77,2011-11-22,4,5,5,455,14,Champions
15847,39,2,389.27,2011-11-01,3,3,2,332,8,Potential Loyalists
15850,20,2,234.88,2011-11-20,4,3,1,431,8,Potential Loyalists
15852,187,2,160.71,2011-06-06,1,3,1,131,5,Other
15853,52,1,110.8,2011-10-19,3,2,1,321,6,Promising
15854,5,12,2969.12,2011-12-05,5,5,5,555,15,Champions
15855,137,5,712.24,2011-07-26,2,4,3,243,9,At Risk
15856,5,27,16143.64,2011-12-05,5,5,5,555,15,Champions
15857,19,1,297.0,2011-11-21,4,2,2,422,8,Promising
15858,16,5,1427.57,2011-11-24,4,4,4,444,12,Champions
15860,41,8,965.16,2011-10-30,3,5,4,354,12,Loyal Customers
15861,13,8,3146.92,2011-11-27,5,5,5,555,15,Champions
15862,9,4,832.88,2011-12-01,5,4,3,543,12,Loyal Customers
15863,26,2,68.84,2011-11-14,4,3,1,431,8,Potential Loyalists
15864,23,6,1936.32,2011-11-17,4,5,4,454,13,Champions
15865,41,3,895.13,2011-10-30,3,4,3,343,10,Loyal Customers
15866,102,1,211.89,2011-08-30,2,2,1,221,5,About to Sleep
15867,6,15,3810.14,2011-12-04,5,5,5,555,15,Champions
15869,278,2,149.64,2011-03-07,1,3,1,131,5,Other
15870,33,1,351.44,2011-11-07,4,2,2,422,8,Promising
15872,15,2,316.25,2011-11-25,4,3,2,432,9,Potential Loyalists
15874,64,7,4405.88,2011-10-07,3,5,5,355,13,Loyal Customers
15877,2,2,490.33,2011-12-08,5,3,3,533,11,Loyal Customers
15880,370,1,329.03,2010-12-05,1,2,2,122,5,Hibernating
15881,313,5,501.39,2011-01-31,1,4,3,143,8,At Risk
15882,199,4,516.36,2011-05-25,1,4,3,143,8,At Risk
15883,3,2,396.48,2011-12-07,5,3,2,532,10,Potential Loyalists
15885,93,3,379.35,2011-09-08,2,4,2,242,8,Other
15886,61,1,181.09,2011-10-10,3,2,1,321,6,Promising
15888,81,1,168.31,2011-09-20,2,2,1,221,5,About to Sleep
15889,157,2,420.07,2011-07-06,2,3,2,232,7,Need Attention
15891,227,1,511.68,2011-04-27,1,2,3,123,6,Other
15894,254,2,258.25,2011-03-31,1,3,2,132,6,Other
15895,150,1,179.17,2011-07-13,2,2,1,221,5,About to Sleep
15897,195,2,208.59,2011-05-29,1,3,1,131,5,Other
15898,2,5,1383.83,2011-12-08,5,4,4,544,13,Champions
15899,369,1,56.25,2010-12-06,1,2,1,121,4,Hibernating
15900,24,1,337.28,2011-11-16,4,2,2,422,8,Promising
15901,17,3,351.73,2011-11-23,4,4,2,442,10,Potential Loyalists
15903,10,7,5126.76,2011-11-30,5,5,5,555,15,Champions
15904,9,1,164.68,2011-12-01,5,2,1,521,8,Promising
15906,20,7,1567.69,2011-11-20,4,5,4,454,13,Champions
15907,4,3,882.72,2011-12-06,5,4,3,543,12,Loyal Customers
15909,174,1,191.94,2011-06-19,2,2,1,221,5,About to Sleep
15910,1,8,1228.88,2011-12-09,5,5,4,554,14,Champions
15912,179,2,264.62,2011-06-14,2,3,2,232,7,Need Attention
15916,17,8,1502.86,2011-11-23,4,5,4,454,13,Champions
15917,248,1,123.1,2011-04-06,1,2,1,121,4,Hibernating
15918,191,2,334.23,2011-06-02,1,3,2,132,6,Other
15919,20,2,525.69,2011-11-20,4,3,3,433,10,Loyal Customers
15920,155,4,167.5,2011-07-08,2,4,1,241,7,Other
15921,173,1,323.03,2011-06-20,2,2,2,222,6,Need Attention
15922,374,1,369.5,2010-12-01,1,2,2,122,5,Hibernating
15923,373,1,127.08,2010-12-02,1,2,1,121,4,Hibernating
15925,195,1,207.15,2011-05-29,1,2,1,121,4,Hibernating
15930,68,1,426.63,2011-10-03,3,2,2,322,7,Promising
15932,5,8,2495.87,2011-12-05,5,5,5,555,15,Champions
15933,22,3,1107.46,2011-11-18,4,4,4,444,12,Champions
15935,240,2,416.86,2011-04-14,1,3,2,132,6,Other
15937,65,1,145.35,2011-10-06,3,2,1,321,6,Promising
15938,113,5,404.58,2011-08-19,2,4,2,242,8,Other
15939,90,15,6115.01,2011-09-11,2,5,5,255,12,Can't Lose Them
15940,312,1,35.8,2011-02-01,1,2,1,121,4,Hibernating
15942,134,1,337.44,2011-07-29,2,2,2,222,6,Need Attention
15944,277,1,325.1,2011-03-08,1,2,2,122,5,Hibernating
15945,366,1,181.0,2010-12-09,1,2,1,121,4,Hibernating
15947,83,1,1708.24,2011-09-18,2,2,4,224,8,Other
15948,9,2,955.24,2011-12-01,5,3,4,534,12,Loyal Customers
15949,17,2,364.72,2011-11-23,4,3,2,432,9,Potential Loyalists
15950,32,4,1744.71,2011-11-08,4,4,4,444,12,Champions
15951,9,2,708.22,2011-12-01,5,3,3,533,11,Loyal Customers
15952,34,4,781.91,2011-11-06,3,4,3,343,10,Loyal Customers
15953,16,8,1657.28,2011-11-24,4,5,4,454,13,Champions
15955,25,14,4416.26,2011-11-15,4,5,5,455,14,Champions
15957,32,1,428.89,2011-11-08,4,2,2,422,8,Promising
15958,75,1,104.35,2011-09-26,2,2,1,221,5,About to Sleep
15963,20,2,470.76,2011-11-20,4,3,2,432,9,Potential Loyalists
15965,18,4,808.87,2011-11-22,4,4,3,443,11,Loyal Customers
15967,24,2,397.68,2011-11-16,4,3,2,432,9,Potential Loyalists
15969,3,3,666.1,2011-12-07,5,4,3,543,12,Loyal Customers
15970,304,1,314.1,2011-02-09,1,2,2,122,5,Hibernating
15971,18,12,4199.85,2011-11-22,4,5,5,455,14,Champions
15973,367,1,307.82,2010-12-08,1,2,2,122,5,Hibernating
15974,40,7,3442.15,2011-10-31,3,5,5,355,13,Loyal Customers
15975,85,1,371.01,2011-09-16,2,2,2,222,6,Need Attention
15976,166,2,427.64,2011-06-27,2,3,2,232,7,Need Attention
15977,18,2,1054.73,2011-11-22,4,3,4,434,11,Loyal Customers
15978,78,1,1098.78,2011-09-23,2,2,4,224,8,Other
15980,89,3,2398.86,2011-09-12,2,4,5,245,11,Can't Lose Them
15981,25,8,3408.48,2011-11-15,4,5,5,455,14,Champions
15983,23,4,1465.12,2011-11-17,4,4,4,444,12,Champions
15984,3,10,2780.63,2011-12-07,5,5,5,555,15,Champions
15985,124,2,1142.42,2011-08-08,2,3,4,234,9,At Risk
15986,31,1,168.12,2011-11-09,4,2,1,421,7,Promising
15987,13,7,1432.77,2011-11-27,5,5,4,554,14,Champions
15988,20,1,156.78,2011-11-20,4,2,1,421,7,Promising
15990,45,2,792.11,2011-10-26,3,3,3,333,9,Loyal Customers
15992,4,1,41.99,2011-12-06,5,2,1,521,8,Promising
15993,9,7,2777.67,2011-12-01,5,5,5,555,15,Champions
15994,55,1,414.27,2011-10-16,3,2,2,322,7,Promising
15996,89,6,1032.58,2011-09-12,2,5,4,254,11,Can't Lose Them
15998,37,5,3080.22,2011-11-03,3,4,5,345,12,Loyal Customers
16000,3,3,12393.7,2011-12-07,5,4,5,545,14,Champions
16003,30,5,2735.37,2011-11-10,4,4,5,445,13,Champions
16005,13,4,578.71,2011-11-27,5,4,3,543,12,Loyal Customers
16006,212,1,101.4,2011-05-12,1,2,1,121,4,Hibernating
16007,48,4,1693.81,2011-10-23,3,4,4,344,11,Loyal Customers
16008,24,3,478.78,2011-11-16,4,4,2,442,10,Potential Loyalists
16009,23,4,972.11,2011-11-17,4,4,4,444,12,Champions
16010,246,3,392.4,2011-04-08,1,4,2,142,7,Other
16011,9,16,3352.96,2011-12-01,5,5,5,555,15,Champions
16012,36,3,1415.29,2011-11-04,3,4,4,344,11,Loyal Customers
16013,4,47,37130.6,2011-12-06,5,5,5,555,15,Champions
16014,38,3,646.83,2011-11-02,3,4,3,343,10,Loyal Customers
16015,4,3,704.55,2011-12-06,5,4,3,543,12,Loyal Customers
16016,4,8,1465.51,2011-12-06,5,5,4,554,14,Champions
16017,48,1,211.88,2011-10-23,3,2,1,321,6,Promising
16018,40,2,408.9,2011-10-31,3,3,2,332,8,Potential Loyalists
16019,47,9,3786.24,2011-10-24,3,5,5,355,13,Loyal Customers
16020,17,3,851.01,2011-11-23,4,4,3,443,11,Loyal Customers
16022,261,1,602.63,2011-03-24,1,2,3,123,6,Other
16023,47,3,719.81,2011-10-24,3,4,3,343,10,Loyal Customers
16024,13,1,251.03,2011-11-27,5,2,2,522,9,Promising
16025,30,1,439.66,2011-11-10,4,2,2,422,8,Promising
16026,44,1,236.09,2011-10-27,3,2,1,321,6,Promising
16027,92,6,934.62,2011-09-09,2,5,4,254,11,Can't Lose Them
16029,39,63,80850.84,2011-11-01,3,5,5,355,13,Loyal Customers
16030,310,1,331.24,2011-02-03,1,2,2,122,5,Hibernating
16031,93,2,547.9,2011-09-08,2,3,3,233,8,Need Attention
16033,6,20,8778.82,2011-12-04,5,5,5,555,15,Champions
16034,197,3,437.7,2011-05-27,1,4,2,142,7,Other
16036,88,2,758.92,2011-09-13,2,3,3,233,8,Need Attention
16037,270,3,855.02,2011-03-15,1,4,3,143,8,At Risk
16038,8,3,471.78,2011-12-02,5,4,2,542,11,Potential Loyalists
16040,66,3,1313.55,2011-10-05,3,4,4,344,11,Loyal Customers
16041,31,3,3166.4,2011-11-09,4,4,5,445,13,Champions
16042,23,5,1177.47,2011-11-17,4,4,4,444,12,Champions
16043,38,4,773.99,2011-11-02,3,4,3,343,10,Loyal Customers
16045,120,4,1340.7,2011-08-12,2,4,4,244,10,Can't Lose Them
16048,374,2,256.44,2010-12-01,1,3,2,132,6,Other
16049,41,3,1074.81,2011-10-30,3,4,4,344,11,Loyal Customers
16050,174,1,137.9,2011-06-19,2,2,1,221,5,About to Sleep
16052,55,1,362.06,2011-10-16,3,2,2,322,7,Promising
16053,33,2,1511.95,2011-11-07,4,3,4,434,11,Loyal Customers
16054,146,1,783.9,2011-07-17,2,2,3,223,7,Need Attention
16055,221,1,134.8,2011-05-03,1,2,1,121,4,Hibernating
16056,46,1,650.75,2011-10-25,3,2,3,323,8,Potential Loyalists
16057,17,7,2263.12,2011-11-23,4,5,5,455,14,Champions
16059,66,6,1453.16,2011-10-05,3,5,4,354,12,Loyal Customers
16062,10,4,1153.62,2011-11-30,5,4,4,544,13,Champions
16063,261,1,335.32,2011-03-24,1,2,2,122,5,Hibernating
16065,366,1,367.14,2010-12-09,1,2,2,122,5,Hibernating
16066,17,5,1521.04,2011-11-23,4,4,4,444,12,Champions
16070,23,2,852.15,2011-11-17,4,3,3,433,10,Loyal Customers
16071,45,1,326.24,2011-10-26,3,2,2,322,7,Promising
16072,289,1,584.32,2011-02-24,1,2,3,123,6,Other
16073,298,1,122.4,2011-02-15,1,2,1,121,4,Hibernating
16076,4,10,2234.73,2011-12-06,5,5,5,555,15,Champions
16078,284,1,79.2,2011-03-01,1,2,1,121,4,Hibernating
16079,17,3,1352.0,2011-11-23,4,4,4,444,12,Champions
16080,82,2,217.16,2011-09-19,2,3,1,231,6,Other
16081,57,5,2799.42,2011-10-14,3,4,5,345,12,Loyal Customers
16083,101,2,1317.62,2011-08-31,2,3,4,234,9,At Risk
16084,300,1,436.18,2011-02-13,1,2,2,122,5,Hibernating
16085,24,5,981.51,2011-11-16,4,4,4,444,12,Champions
16086,60,5,1121.39,2011-10-11,3,4,4,344,11,Loyal Customers
16091,155,2,315.06,2011-07-08,2,3,2,232,7,Need Attention
16092,115,3,817.86,2011-08-17,2,4,3,243,9,At Risk
16093,107,1,17.0,2011-08-25,2,2,1,221,5,About to Sleep
16094,12,4,1078.23,2011-11-28,5,4,4,544,13,Champions
16096,265,1,320.62,2011-03-20,1,2,2,122,5,Hibernating
16097,241,1,185.05,2011-04-13,1,2,1,121,4,Hibernating
16098,88,7,2005.63,2011-09-13,2,5,4,254,11,Can't Lose Them
16099,51,3,731.9,2011-10-20,3,4,3,343,10,Loyal Customers
16101,71,1,1290.7,2011-09-30,3,2,4,324,9,Potential Loyalists
16102,43,3,1842.14,2011-10-28,3,4,4,344,11,Loyal Customers
16103,8,6,1429.64,2011-12-02,5,5,4,554,14,Champions
16104,62,1,298.21,2011-10-09,3,2,2,322,7,Promising
16105,249,1,336.96,2011-04-05,1,2,2,122,5,Hibernating
16106,66,1,108.38,2011-10-05,3,2,1,321,6,Promising
16107,18,7,3204.16,2011-11-22,4,5,5,455,14,Champions
16108,85,1,842.5,2011-09-16,2,2,3,223,7,Need Attention
16109,219,2,611.88,2011-05-05,1,3,3,133,7,At Risk
16110,46,3,1320.95,2011-10-25,3,4,4,344,11,Loyal Customers
16112,144,4,195.74,2011-07-19,2,4,1,241,7,Other
16113,184,1,161.38,2011-06-09,1,2,1,121,4,Hibernating
16114,171,1,135.75,2011-06-22,2,2,1,221,5,About to Sleep
16115,10,8,1660.88,2011-11-30,5,5,4,554,14,Champions
16116,212,1,612.78,2011-05-12,1,2,3,123,6,Other
16117,190,1,232.21,2011-06-03,1,2,1,121,4,Hibernating
16119,9,2,423.36,2011-12-01,5,3,2,532,10,Potential Loyalists
16120,60,4,1309.14,2011-10-11,3,4,4,344,11,Loyal Customers
16121,58,2,854.66,2011-10-13,3,3,3,333,9,Loyal Customers
16122,74,4,684.42,2011-09-27,2,4,3,243,9,At Risk
16123,52,1,307.78,2011-10-19,3,2,2,322,7,Promising
16124,318,1,249.0,2011-01-26,1,2,1,121,4,Hibernating
16125,368,1,289.35,2010-12-07,1,2,2,122,5,Hibernating
16126,30,4,6287.77,2011-11-10,4,4,5,445,13,Champions
16127,40,1,656.25,2011-10-31,3,2,3,323,8,Potential Loyalists
16128,18,5,1880.22,2011-11-22,4,4,4,444,12,Champions
16131,52,6,3506.54,2011-10-19,3,5,5,355,13,Loyal Customers
16133,4,33,14589.04,2011-12-06,5,5,5,555,15,Champions
16134,22,2,618.09,2011-11-18,4,3,3,433,10,Loyal Customers
16135,263,1,517.55,2011-03-22,1,2,3,123,6,Other
16136,60,3,709.38,2011-10-11,3,4,3,343,10,Loyal Customers
16139,19,3,635.41,2011-11-21,4,4,3,443,11,Loyal Customers
16140,66,2,725.18,2011-10-05,3,3,3,333,9,Loyal Customers
16141,89,1,620.4,2011-09-12,2,2,3,223,7,Need Attention
16142,250,1,535.34,2011-04-04,1,2,3,123,6,Other
16143,4,6,2424.94,2011-12-06,5,5,5,555,15,Champions
16144,247,1,175.2,2011-04-07,1,2,1,121,4,Hibernating
16145,9,11,3799.49,2011-12-01,5,5,5,555,15,Champions
16146,158,3,734.13,2011-07-05,2,4,3,243,9,At Risk
16147,134,1,375.0,2011-07-29,2,2,2,222,6,Need Attention
16148,297,1,76.32,2011-02-16,1,2,1,121,4,Hibernating
16149,5,2,280.52,2011-12-05,5,3,2,532,10,Potential Loyalists
16150,43,5,2053.02,2011-10-28,3,4,4,344,11,Loyal Customers
16152,269,1,1829.04,2011-03-16,1,2,4,124,7,Other
16153,50,5,1824.23,2011-10-21,3,4,4,344,11,Loyal Customers
16156,9,9,3092.04,2011-12-01,5,5,5,555,15,Champions
16157,16,3,656.69,2011-11-24,4,4,3,443,11,Loyal Customers
16159,282,1,348.2,2011-03-03,1,2,2,122,5,Hibernating
16160,66,2,1025.44,2011-10-05,3,3,4,334,10,Loyal Customers
16161,2,19,5533.67,2011-12-08,5,5,5,555,15,Champions
16162,253,1,37.4,2011-04-01,1,2,1,121,4,Hibernating
16163,233,2,856.6,2011-04-21,1,3,3,133,7,At Risk
16164,18,3,822.48,2011-11-22,4,4,3,443,11,Loyal Customers
16168,11,27,3787.6,2011-11-29,5,5,5,555,15,Champions
16169,9,4,1822.97,2011-12-01,5,4,4,544,13,Champions
16170,51,6,1885.05,2011-10-20,3,5,4,354,12,Loyal Customers
16171,60,1,73.2,2011-10-11,3,2,1,321,6,Promising
16172,96,5,1140.21,2011-09-05,2,4,4,244,10,Can't Lose Them
16173,16,6,1418.32,2011-11-24,4,5,4,454,13,Champions
16174,127,3,1009.55,2011-08-05,2,4,4,244,10,Can't Lose Them
16175,95,4,1037.59,2011-09-06,2,4,4,244,10,Can't Lose Them
16177,51,1,331.95,2011-10-20,3,2,2,322,7,Promising
16178,139,1,197.9,2011-07-24,2,2,1,221,5,About to Sleep
16179,61,1,215.83,2011-10-10,3,2,1,321,6,Promising
16180,101,8,10254.18,2011-08-31,2,5,5,255,12,Can't Lose Them
16181,74,1,305.54,2011-09-27,2,2,2,222,6,Need Attention
16182,73,4,6617.65,2011-09-28,2,4,5,245,11,Can't Lose Them
16183,68,1,338.71,2011-10-03,3,2,2,322,7,Promising
16184,65,6,1158.79,2011-10-06,3,5,4,354,12,Loyal Customers
16185,17,2,529.41,2011-11-23,4,3,3,433,10,Loyal Customers
16186,23,12,4006.94,2011-11-17,4,5,5,455,14,Champions
16187,32,15,6911.44,2011-11-08,4,5,5,455,14,Champions
16188,45,4,981.86,2011-10-26,3,4,4,344,11,Loyal Customers
16189,16,2,215.48,2011-11-24,4,3,1,431,8,Potential Loyalists
16190,41,1,215.08,2011-10-30,3,2,1,321,6,Promising
16191,3,13,5180.52,2011-12-07,5,5,5,555,15,Champions
16193,237,1,314.45,2011-04-17,1,2,2,122,5,Hibernating
16198,76,1,400.68,2011-09-25,2,2,2,222,6,Need Attention
16200,5,2,1068.87,2011-12-05,5,3,4,534,12,Loyal Customers
16201,4,4,1863.47,2011-12-06,5,4,4,544,13,Champions
16202,361,1,365.27,2010-12-14,1,2,2,122,5,Hibernating
16203,59,4,592.9,2011-10-12,3,4,3,343,10,Loyal Customers
16204,24,1,384.18,2011-11-16,4,2,2,422,8,Promising
16205,31,4,757.63,2011-11-09,4,4,3,443,11,Loyal Customers
16206,55,4,537.06,2011-10-16,3,4,3,343,10,Loyal Customers
16207,26,1,394.38,2011-11-14,4,2,2,422,8,Promising
16208,45,2,664.26,2011-10-26,3,3,3,333,9,Loyal Customers
16209,89,5,2262.62,2011-09-12,2,4,5,245,11,Can't Lose Them
16210,2,18,21086.3,2011-12-08,5,5,5,555,15,Champions
16211,89,1,547.02,2011-09-12,2,2,3,223,7,Need Attention
16212,20,2,690.34,2011-11-20,4,3,3,433,10,Loyal Customers
16213,79,1,159.0,2011-09-22,2,2,1,221,5,About to Sleep
16214,171,3,1062.75,2011-06-22,2,4,4,244,10,Can't Lose Them
16215,81,1,242.35,2011-09-20,2,2,1,221,5,About to Sleep
16216,268,1,914.93,2011-03-17,1,2,3,123,6,Other
16217,236,2,304.25,2011-04-18,1,3,2,132,6,Other
16218,30,7,3084.68,2011-11-10,4,5,5,455,14,Champions
16221,37,3,860.86,2011-11-03,3,4,3,343,10,Loyal Customers
16222,319,1,773.55,2011-01-25,1,2,3,123,6,Other
16224,58,4,1295.3,2011-10-13,3,4,4,344,11,Loyal Customers
16225,45,5,1096.32,2011-10-26,3,4,4,344,11,Loyal Customers
16226,204,3,255.12,2011-05-20,1,4,2,142,7,Other
16227,226,1,314.22,2011-04-28,1,2,2,122,5,Hibernating
16229,88,2,1010.6,2011-09-13,2,3,4,234,9,At Risk
16230,190,2,542.03,2011-06-03,1,3,3,133,7,At Risk
16232,44,4,990.88,2011-10-27,3,4,4,344,11,Loyal Customers
16233,72,3,536.68,2011-09-29,3,4,3,343,10,Loyal Customers
16235,41,5,867.31,2011-10-30,3,4,3,343,10,Loyal Customers
16236,79,1,432.2,2011-09-22,2,2,2,222,6,Need Attention
16239,57,2,414.2,2011-10-14,3,3,2,332,8,Potential Loyalists
16240,25,2,3718.8,2011-11-15,4,3,5,435,12,Loyal Customers
16241,10,13,2590.31,2011-11-30,5,5,5,555,15,Champions
16242,9,7,3579.86,2011-12-01,5,5,5,555,15,Champions
16243,34,2,409.1,2011-11-06,3,3,2,332,8,Potential Loyalists
16244,212,2,1522.75,2011-05-12,1,3,4,134,8,At Risk
16245,24,3,1413.66,2011-11-16,4,4,4,444,12,Champions
16247,171,1,114.56,2011-06-22,2,2,1,221,5,About to Sleep
16248,62,1,152.94,2011-10-09,3,2,1,321,6,Promising
16249,53,5,1800.07,2011-10-18,3,4,4,344,11,Loyal Customers
16250,262,2,389.44,2011-03-23,1,3,2,132,6,Other
16253,67,2,3683.86,2011-10-04,3,3,5,335,11,Loyal Customers
16255,17,8,2619.91,2011-11-23,4,5,5,455,14,Champions
16256,267,1,752.43,2011-03-18,1,2,3,123,6,Other
16257,177,1,46.95,2011-06-16,2,2,1,221,5,About to Sleep
16258,46,5,5203.51,2011-10-25,3,4,5,345,12,Loyal Customers
16260,51,1,1035.45,2011-10-20,3,2,4,324,9,Potential Loyalists
16261,18,4,728.54,2011-11-22,4,4,3,443,11,Loyal Customers
16265,10,9,5447.0,2011-11-30,5,5,5,555,15,Champions
16266,74,7,861.89,2011-09-27,2,5,3,253,10,At Risk
16268,72,2,667.65,2011-09-29,3,3,3,333,9,Loyal Customers
16270,354,1,1141.24,2010-12-21,1,2,4,124,7,Other
16271,3,5,1404.64,2011-12-07,5,4,4,544,13,Champions
16272,117,1,411.7,2011-08-15,2,2,2,222,6,Need Attention
16274,374,1,351.75,2010-12-01,1,2,2,122,5,Hibernating
16275,197,1,559.87,2011-05-27,1,2,3,123,6,Other
16276,177,1,810.6,2011-06-16,2,2,3,223,7,Need Attention
16278,101,1,566.38,2011-08-31,2,2,3,223,7,Need Attention
16279,22,3,1502.78,2011-11-18,4,4,4,444,12,Champions
16281,73,1,2062.06,2011-09-28,2,2,5,225,9,Other
16282,340,1,168.3,2011-01-04,1,2,1,121,4,Hibernating
16283,6,5,1570.81,2011-12-04,5,4,4,544,13,Champions
16284,32,2,812.68,2011-11-08,4,3,3,433,10,Loyal Customers
16287,170,1,142.5,2011-06-23,2,2,1,221,5,About to Sleep
16292,122,1,302.25,2011-08-10,2,2,2,222,6,Need Attention
16293,22,10,2248.99,2011-11-18,4,5,5,455,14,Champions
16295,10,4,1328.55,2011-11-30,5,4,4,544,13,Champions
16297,269,1,301.9,2011-03-16,1,2,2,122,5,Hibernating
16298,23,3,598.2,2011-11-17,4,4,3,443,11,Loyal Customers
16302,127,1,233.22,2011-08-05,2,2,1,221,5,About to Sleep
16303,26,3,5360.63,2011-11-14,4,4,5,445,13,Champions
16305,139,1,361.22,2011-07-24,2,2,2,222,6,Need Attention
